timestamp,byteRates01,packNums01
1521118801.160010792,4.664071E+8,4804
1521118801.170007601,5.759514E+8,5537
1521118801.180006847,4.115412E+8,4414
1521118801.190008759,4.395822E+8,4633
1521118801.200007506,4.974899E+8,4897
1521118801.210010320,4.157420E+8,4497
1521118801.220006071,4.019907E+8,4314
1521118801.230008788,5.051133E+8,5040
1521118801.240006387,3.712809E+8,4207
1521118801.250010580,4.355961E+8,4648
1521118801.260007903,4.755113E+8,4814
1521118801.270007014,3.793352E+8,4234
1521118801.280009799,4.493038E+8,4746
1521118801.290007092,5.070097E+8,5042
1521118801.300009675,4.654625E+8,4841
1521118801.310006112,5.507260E+8,5503
1521118801.320014343,4.405150E+8,4657
1521118801.330008410,3.833099E+8,4125
1521118801.340006113,4.366155E+8,4596
1521118801.350006089,4.485659E+8,4709
1521118801.360007197,4.663857E+8,4870
1521118801.370006099,5.257244E+8,5210
1521118801.380010851,4.908088E+8,5069
1521118801.390006967,4.197236E+8,4520
1521118801.400010720,4.495609E+8,4758
1521118801.410007201,3.970541E+8,4355
1521118801.420006566,4.871212E+8,4982
1521118801.430006601,4.772380E+8,4845
1521118801.440006137,4.229382E+8,4442
1521118801.450012073,4.057897E+8,4438
1521118801.460009880,3.951120E+8,4344
1521118801.470008761,4.612851E+8,4786
1521118801.480006509,4.741215E+8,4940
1521118801.490006484,4.250498E+8,4561
1521118801.500006661,6.226326E+8,5947
1521118801.510006011,5.402079E+8,5358
1521118801.520006604,5.129377E+8,5128
1521118801.530007072,5.430799E+8,5311
1521118801.540008247,4.655136E+8,4920
1521118801.550007969,3.997564E+8,4386
1521118801.560006008,4.585379E+8,4755
1521118801.570012808,3.402811E+8,4030
1521118801.580007128,3.579822E+8,4108
1521118801.590011194,4.035007E+8,4438
1521118801.600007147,3.576113E+8,4008
1521118801.610006087,3.962369E+8,4271
1521118801.620009579,4.849350E+8,4907
1521118801.630007170,5.043290E+8,5007
1521118801.640005991,4.875660E+8,4991
1521118801.650006421,5.613352E+8,5652
1521118801.660009466,5.716253E+8,5588
1521118801.670009732,4.410243E+8,4586
1521118801.680006742,4.144575E+8,4449
1521118801.690006748,4.764829E+8,4886
1521118801.700006723,4.621989E+8,4892
1521118801.710006744,6.202387E+8,5913
1521118801.720009536,4.304881E+8,4525
1521118801.730007239,4.013837E+8,4333
1521118801.740007155,4.583375E+8,4712
1521118801.750008650,3.299900E+8,3841
1521118801.760012761,3.951798E+8,4206
1521118801.770009361,3.385549E+8,3858
1521118801.780006275,4.525154E+8,4702
1521118801.790007003,5.335917E+8,5370
1521118801.800010778,5.372243E+8,5144
1521118801.810006015,4.313247E+8,4422
1521118801.820014238,4.096330E+8,4288
1521118801.830007263,4.202047E+8,4387
1521118801.840007253,4.467128E+8,4669
1521118801.850010648,5.652136E+8,5420
1521118801.860006407,4.557424E+8,4761
1521118801.870006874,3.971299E+8,4313
1521118801.880006164,4.163490E+8,4570
1521118801.890006669,4.615938E+8,4657
1521118801.900007896,4.798342E+8,4845
1521118801.910007320,4.173892E+8,4444
1521118801.920007527,5.134573E+8,5186
1521118801.930006765,4.313038E+8,4466
1521118801.940011054,3.759537E+8,4080
1521118801.950006030,3.933216E+8,4351
1521118801.960006699,5.704162E+8,5460
1521118801.970006697,6.564427E+8,6018
1521118801.980006017,5.261043E+8,5195
1521118801.990006752,4.462666E+8,4632
1521118802.000007078,4.623351E+8,4644
1521118802.010006815,4.462068E+8,4533
1521118802.020006947,4.290987E+8,4371
1521118802.030006953,4.649651E+8,4788
1521118802.040010557,4.700747E+8,4808
1521118802.050006397,4.051222E+8,4380
1521118802.060006164,4.176475E+8,4604
1521118802.070007131,4.494704E+8,4756
1521118802.080006413,4.236083E+8,4555
1521118802.090028897,3.812194E+8,4163
1521118802.100007772,5.870783E+8,5547
1521118802.110006623,4.961455E+8,4885
1521118802.120006658,4.787239E+8,4899
1521118802.130010635,4.186283E+8,4405
1521118802.140011549,4.025903E+8,4216
1521118802.150006913,4.447394E+8,4683
1521118802.160005994,4.657453E+8,4849
1521118802.170008697,3.529507E+8,4033
1521118802.180013575,4.270243E+8,4469
1521118802.190006405,4.490745E+8,4602
1521118802.200007930,5.565765E+8,5375
1521118802.210012995,4.778928E+8,4832
1521118802.220006630,4.769496E+8,4920
1521118802.230008557,3.214937E+8,3645
1521118802.240006335,4.683208E+8,4871
1521118802.250009470,5.323853E+8,5216
1521118802.260006107,4.452014E+8,4615
1521118802.270006672,4.609301E+8,4725
1521118802.280006178,5.753855E+8,5567
1521118802.290006146,6.482329E+8,5975
1521118802.300006650,5.438235E+8,5289
1521118802.310012475,4.449055E+8,4598
1521118802.320006080,3.953555E+8,4272
1521118802.330008425,5.401925E+8,5271
1521118802.340010345,4.433334E+8,4658
1521118802.350012198,3.125681E+8,3683
1521118802.360007383,3.684893E+8,4161
1521118802.370011337,4.745615E+8,4896
1521118802.380006596,4.689765E+8,4755
1521118802.390011780,5.486667E+8,5465
1521118802.400007077,4.590799E+8,4596
1521118802.410006233,5.685042E+8,5378
1521118802.420011587,4.646258E+8,4794
1521118802.430006802,4.676902E+8,4763
1521118802.440008529,5.220797E+8,5060
1521118802.450009882,4.056386E+8,4452
1521118802.460007094,5.007456E+8,4967
1521118802.470007084,5.096986E+8,5241
1521118802.480006956,5.525740E+8,5388
1521118802.490006633,5.583823E+8,5321
1521118802.500006460,6.033414E+8,5612
1521118802.510018878,6.332639E+8,5917
1521118802.520006016,5.917628E+8,5568
1521118802.530006975,5.118363E+8,5053
1521118802.540006228,7.491842E+8,6672
1521118802.550008684,6.287993E+8,5996
1521118802.560006179,5.852022E+8,5701
1521118802.570006140,5.985722E+8,5774
1521118802.580010809,6.308534E+8,5816
1521118802.590007067,6.588599E+8,6033
1521118802.600006118,4.648739E+8,4713
1521118802.610009968,4.830107E+8,4870
1521118802.620006755,4.283763E+8,4549
1521118802.630007721,4.238394E+8,4431
1521118802.640010342,4.289125E+8,4495
1521118802.650006287,4.097773E+8,4626
1521118802.660006836,4.662013E+8,4760
1521118802.670010664,4.229391E+8,4476
1521118802.680006891,4.386973E+8,4596
1521118802.690007515,4.480362E+8,4652
1521118802.700015880,4.484408E+8,4530
1521118802.710006215,5.035920E+8,5156
1521118802.720008731,4.220023E+8,4500
1521118802.730007954,5.247084E+8,5233
1521118802.740006603,4.119030E+8,4494
1521118802.750006430,5.067496E+8,4993
1521118802.760007173,4.867545E+8,5018
1521118802.770006061,5.120561E+8,5159
1521118802.780006580,5.648497E+8,5395
1521118802.790006779,4.639797E+8,4677
1521118802.800010808,3.607219E+8,4021
1521118802.810006112,4.748745E+8,4708
1521118802.820006035,4.602085E+8,4736
1521118802.830008991,6.316057E+8,5787
1521118802.840006031,4.170921E+8,4436
1521118802.850007087,4.934070E+8,5016
1521118802.860006630,4.325631E+8,4774
1521118802.870006397,3.474012E+8,3997
1521118802.880007714,4.562958E+8,4720
1521118802.890006483,5.955274E+8,5691
1521118802.900006451,5.458591E+8,5363
1521118802.910006098,4.189197E+8,4428
1521118802.920006432,4.329509E+8,4747
1521118802.930006430,4.653629E+8,4661
1521118802.940009207,5.365686E+8,5215
1521118802.950009808,4.447021E+8,4647
1521118802.960006155,5.187832E+8,5153
1521118802.970007271,4.818467E+8,5050
1521118802.980006009,3.760127E+8,4136
1521118802.990008995,6.945638E+8,6311
1521118803.000006244,5.476330E+8,5234
1521118803.010010719,4.633597E+8,4689
1521118803.020006411,4.391503E+8,4592
1521118803.030006088,4.970979E+8,5072
1521118803.040006094,3.572203E+8,4054
1521118803.050006516,3.632582E+8,4141
1521118803.060007490,5.682510E+8,5543
1521118803.070006922,4.786586E+8,4868
1521118803.080007382,4.262287E+8,4555
1521118803.090007238,4.340086E+8,4701
1521118803.100007750,4.600269E+8,4702
1521118803.110008709,3.562401E+8,4098
1521118803.120006241,3.955505E+8,4295
1521118803.130006932,4.898582E+8,4945
1521118803.140007198,5.258312E+8,5147
1521118803.150007032,4.307801E+8,4454
1521118803.160006516,4.523720E+8,4784
1521118803.170009881,3.591412E+8,4100
1521118803.180008054,4.793779E+8,4982
1521118803.190007038,4.607559E+8,4866
1521118803.200006165,4.841033E+8,5033
1521118803.210006684,4.341278E+8,4557
1521118803.220006660,3.953261E+8,4355
1521118803.230009764,4.635349E+8,4803
1521118803.240006886,4.035039E+8,4429
1521118803.250009306,5.189247E+8,5187
1521118803.260006391,6.212676E+8,5792
1521118803.270006232,4.183344E+8,4369
1521118803.280007869,3.739656E+8,4163
1521118803.290006712,5.057727E+8,5057
1521118803.300010443,4.394664E+8,4748
1521118803.310006432,4.162048E+8,4465
1521118803.320006840,3.834026E+8,4212
1521118803.330006868,3.251055E+8,3763
1521118803.340006292,3.563902E+8,3937
1521118803.350021735,4.317121E+8,4498
1521118803.360006921,5.042202E+8,5007
1521118803.370009750,5.165168E+8,5057
1521118803.380006842,4.216287E+8,4407
1521118803.390006967,5.665063E+8,5579
1521118803.400010489,5.617485E+8,5684
1521118803.410009243,4.347940E+8,4746
1521118803.420007072,4.191115E+8,4414
1521118803.430006005,4.676248E+8,4799
1521118803.440010317,4.637530E+8,4932
1521118803.450006559,4.990356E+8,4922
1521118803.460006170,3.580016E+8,3942
1521118803.470007583,3.774498E+8,4178
1521118803.480009779,3.677109E+8,4134
1521118803.490006298,4.818453E+8,4892
1521118803.500015415,5.115291E+8,5108
1521118803.510007203,4.724333E+8,4982
1521118803.520007208,5.067381E+8,5054
1521118803.530011140,3.754249E+8,4160
1521118803.540010758,4.168334E+8,4457
1521118803.550010040,5.087544E+8,5159
1521118803.560007282,4.476375E+8,4610
1521118803.570009127,4.905957E+8,4951
1521118803.580007337,5.641576E+8,5576
1521118803.590009727,4.907890E+8,4983
1521118803.600007378,4.160891E+8,4512
1521118803.610006742,5.109063E+8,5100
1521118803.620006584,4.470109E+8,4717
1521118803.630011022,3.985480E+8,4251
1521118803.640009478,4.882645E+8,4953
1521118803.650008358,3.768490E+8,4381
1521118803.660006791,3.764093E+8,4213
1521118803.670006551,4.362711E+8,4561
1521118803.680007301,4.538775E+8,4668
1521118803.690007538,4.646039E+8,4707
1521118803.700007424,4.641940E+8,4743
1521118803.710008994,4.447400E+8,4578
1521118803.720008329,4.703462E+8,4791
1521118803.730013222,4.978267E+8,5071
1521118803.740006812,4.459961E+8,4666
1521118803.750013202,5.236275E+8,5185
1521118803.760007672,5.224307E+8,5263
1521118803.770009376,5.451381E+8,5289
1521118803.780007377,4.307836E+8,4661
1521118803.790007688,5.086134E+8,5084
1521118803.800006680,5.064686E+8,4974
1521118803.810006760,3.579965E+8,4037
1521118803.820016176,5.842537E+8,5439
1521118803.830006890,4.363026E+8,4541
1521118803.840007871,4.310178E+8,4514
1521118803.850006886,4.691887E+8,4869
1521118803.860007860,4.064980E+8,4511
1521118803.870010175,4.580658E+8,4740
1521118803.880010962,4.119658E+8,4352
1521118803.890007466,5.009182E+8,4949
1521118803.900006913,5.421347E+8,5324
1521118803.910006903,4.126338E+8,4342
1521118803.920008846,3.836726E+8,4284
1521118803.930018738,4.493744E+8,4665
1521118803.940009169,4.701263E+8,4802
1521118803.950006127,5.575730E+8,5383
1521118803.960008770,4.569687E+8,4820
1521118803.970008455,4.201961E+8,4442
1521118803.980007343,4.938520E+8,4931
1521118803.990006104,4.697277E+8,4777
1521118804.000007920,5.106651E+8,5118
1521118804.010007374,4.190683E+8,4434
1521118804.020008162,4.118278E+8,4317
1521118804.030008174,4.710048E+8,4899
1521118804.040008932,4.603697E+8,4836
1521118804.050007485,4.929252E+8,5011
1521118804.060018264,4.788083E+8,4856
1521118804.070009358,3.871903E+8,4311
1521118804.080007814,3.469458E+8,3858
1521118804.090007462,4.764930E+8,4879
1521118804.100007623,4.537716E+8,4625
1521118804.110017344,4.604997E+8,4786
1521118804.120007463,4.765231E+8,4723
1521118804.130009912,4.089398E+8,4350
1521118804.140007295,3.532137E+8,4060
1521118804.150008410,5.216720E+8,5115
1521118804.160008237,4.752496E+8,4688
1521118804.170006052,4.312424E+8,4576
1521118804.180009916,5.234132E+8,5135
1521118804.190008394,4.307424E+8,4592
1521118804.200006165,5.380221E+8,5296
1521118804.210011147,4.448406E+8,4578
1521118804.220014654,4.258735E+8,4657
1521118804.230008654,6.438620E+8,6103
1521118804.240007743,4.742740E+8,4856
1521118804.250006296,4.742591E+8,5017
1521118804.260005996,4.354039E+8,4603
1521118804.270006135,4.370951E+8,4670
1521118804.280006178,4.117168E+8,4529
1521118804.290007822,5.334163E+8,5240
1521118804.300008774,5.277622E+8,5274
1521118804.310008250,5.565956E+8,5382
1521118804.320006102,5.228790E+8,5334
1521118804.330007739,3.691250E+8,4225
1521118804.340006739,5.081821E+8,5044
1521118804.350011058,5.958970E+8,5668
1521118804.360006243,5.232549E+8,5166
1521118804.370009392,4.993855E+8,5021
1521118804.380006582,4.971981E+8,4930
1521118804.390007623,4.744152E+8,4720
1521118804.400006644,3.908742E+8,4332
1521118804.410008900,4.692907E+8,4759
1521118804.420008093,4.603416E+8,4666
1521118804.430007964,5.021420E+8,5056
1521118804.440006077,4.108119E+8,4526
1521118804.450006850,4.938521E+8,5077
1521118804.460012451,6.209775E+8,6073
1521118804.470006630,4.898041E+8,4818
1521118804.480020739,6.452170E+8,5930
1521118804.490006275,4.747136E+8,4954
1521118804.500013039,5.215459E+8,5206
1521118804.510006316,6.222853E+8,5830
1521118804.520006284,3.614853E+8,4061
1521118804.530006438,5.219367E+8,5126
1521118804.540012278,4.415258E+8,4522
1521118804.550010316,4.560065E+8,4729
1521118804.560007021,4.593329E+8,4840
1521118804.570009194,4.278942E+8,4586
1521118804.580006041,4.213861E+8,4505
1521118804.590006217,4.922208E+8,4995
1521118804.600009106,4.514549E+8,4692
1521118804.610005990,3.652502E+8,4033
1521118804.620020866,3.762714E+8,4099
1521118804.630006760,4.736616E+8,4885
1521118804.640006259,5.735022E+8,5588
1521118804.650012910,5.231007E+8,5223
1521118804.660006993,4.218292E+8,4626
1521118804.670009702,3.689438E+8,4063
1521118804.680007540,4.845081E+8,4981
1521118804.690006286,4.352976E+8,4634
1521118804.700007424,4.530977E+8,4764
1521118804.710008435,4.715878E+8,4789
1521118804.720008634,3.652967E+8,4076
1521118804.730007030,3.256934E+8,3783
1521118804.740007021,3.942471E+8,4176
1521118804.750019610,4.298895E+8,4393
1521118804.760011837,4.078211E+8,4359
1521118804.770006679,4.308486E+8,4615
1521118804.780007347,4.579156E+8,4751
1521118804.790006116,4.087250E+8,4326
1521118804.800007544,4.402738E+8,4566
1521118804.810006663,3.836151E+8,4244
1521118804.820006333,4.142723E+8,4371
1521118804.830007270,4.323039E+8,4553
1521118804.840014063,4.058365E+8,4337
1521118804.850009806,5.907256E+8,5524
1521118804.860009737,5.074102E+8,5130
1521118804.870010637,4.483554E+8,4595
1521118804.880009770,4.002039E+8,4493
1521118804.890006982,4.224155E+8,4585
1521118804.900010608,4.536539E+8,4712
1521118804.910010695,4.581284E+8,4835
1521118804.920006394,5.066182E+8,4964
1521118804.930007204,4.492166E+8,4626
1521118804.940009616,4.796169E+8,4857
1521118804.950006984,4.062517E+8,4298
1521118804.960013472,3.059436E+8,3608
1521118804.970006943,4.785803E+8,4786
1521118804.980006143,4.165689E+8,4439
1521118804.990006186,5.889648E+8,5492
1521118805.000009939,4.224282E+8,4327
1521118805.010006383,6.134654E+8,5720
1521118805.020006232,4.253426E+8,4423
1521118805.030007146,4.532344E+8,4698
1521118805.040009253,3.731271E+8,4103
1521118805.050006159,4.599414E+8,4649
1521118805.060006730,3.320692E+8,3822
1521118805.070008077,4.094535E+8,4281
1521118805.080006249,4.097682E+8,4389
1521118805.090006292,3.900161E+8,4465
1521118805.100006245,5.935205E+8,5696
1521118805.110007823,5.611174E+8,5571
1521118805.120006591,4.994783E+8,5062
1521118805.130006336,3.857211E+8,4230
1521118805.140006877,4.052125E+8,4350
1521118805.150006138,4.117121E+8,4519
1521118805.160006508,4.139365E+8,4477
1521118805.170006812,3.657878E+8,4168
1521118805.180005997,4.952380E+8,4868
1521118805.190007873,3.660595E+8,4026
1521118805.200010195,5.326097E+8,5256
1521118805.210018232,5.552885E+8,5399
1521118805.220006779,3.867297E+8,4216
1521118805.230006553,5.202541E+8,5155
1521118805.240006059,3.988768E+8,4285
1521118805.250006795,3.477976E+8,3839
1521118805.260007054,4.619009E+8,4685
1521118805.270010732,3.858012E+8,4180
1521118805.280011147,4.627093E+8,4702
1521118805.290006809,5.036704E+8,5091
1521118805.300006405,4.808087E+8,4809
1521118805.310006879,4.431534E+8,4584
1521118805.320007607,3.968482E+8,4190
1521118805.330007978,3.936266E+8,4271
1521118805.340007074,4.159804E+8,4375
1521118805.350010484,4.038219E+8,4487
1521118805.360007025,4.076052E+8,4408
1521118805.370007187,3.406802E+8,3929
1521118805.380006894,4.236656E+8,4552
1521118805.390006125,5.377706E+8,5307
1521118805.400008813,5.713351E+8,5519
1521118805.410006531,5.061132E+8,5113
1521118805.420009524,4.530845E+8,4693
1521118805.430008598,3.667645E+8,4025
1521118805.440010831,3.768109E+8,4203
1521118805.450006135,4.233675E+8,4433
1521118805.460011765,3.799891E+8,4141
1521118805.470010310,4.318424E+8,4483
1521118805.480010904,4.043137E+8,4267
1521118805.490009025,3.197068E+8,3810
1521118805.500006557,4.008551E+8,4354
1521118805.510006942,4.374767E+8,4659
1521118805.520008206,3.942208E+8,4247
1521118805.530006126,3.873343E+8,4332
1521118805.540015221,3.895752E+8,4218
1521118805.550007574,4.225740E+8,4490
1521118805.560015522,3.625560E+8,4106
1521118805.570008121,3.843114E+8,4221
1521118805.580006450,4.501429E+8,4766
1521118805.590010092,5.246436E+8,5174
1521118805.600008018,3.634142E+8,4171
1521118805.610006668,3.967945E+8,4263
1521118805.620006248,3.709202E+8,4096
1521118805.630006075,3.000024E+8,3669
1521118805.640009925,3.412551E+8,3972
1521118805.650006600,3.586221E+8,4326
1521118805.660006180,5.106948E+8,5354
1521118805.670006283,4.236617E+8,4434
1521118805.680007435,5.335246E+8,5207
1521118805.690006077,7.476838E+8,6648
1521118805.700015157,4.697282E+8,4750
1521118805.710011341,4.098486E+8,4398
1521118805.720010713,3.937040E+8,4173
1521118805.730008438,4.152293E+8,4378
1521118805.740013525,3.916694E+8,4336
1521118805.750006430,3.801855E+8,4154
1521118805.760008067,5.404141E+8,5343
1521118805.770008139,5.416027E+8,5409
1521118805.780014105,5.814550E+8,5617
1521118805.790006265,4.559897E+8,4777
1521118805.800013676,4.598605E+8,4760
1521118805.810011052,4.368763E+8,4556
1521118805.820012480,4.011335E+8,4365
1521118805.830006689,4.784428E+8,4909
1521118805.840012886,4.913154E+8,4909
1521118805.850006282,3.831867E+8,4289
1521118805.860008016,3.981081E+8,4341
1521118805.870006509,5.564124E+8,5446
1521118805.880006783,5.336618E+8,5184
1521118805.890006736,4.064163E+8,4350
1521118805.900007963,3.833715E+8,4213
1521118805.910007052,3.656132E+8,4036
1521118805.920011811,6.279902E+8,5819
1521118805.930006623,4.773599E+8,4933
1521118805.940006338,4.040680E+8,4352
1521118805.950006887,3.657012E+8,4195
1521118805.960007176,6.169627E+8,5682
1521118805.970010668,5.050259E+8,5054
1521118805.980014771,3.540800E+8,4011
1521118805.990006052,4.470670E+8,4671
1521118806.000006557,6.768773E+8,6251
1521118806.010013141,5.989742E+8,6000
1521118806.020006254,2.794855E+8,3466
1521118806.030008011,3.344562E+8,3955
1521118806.040017694,4.032475E+8,4261
1521118806.050006330,5.005931E+8,5065
1521118806.060006231,5.666134E+8,5500
1521118806.070008501,6.043423E+8,5559
1521118806.080006711,5.290828E+8,5127
1521118806.090006687,5.226847E+8,5113
1521118806.100007586,4.243252E+8,4487
1521118806.110011123,5.921564E+8,5641
1521118806.120006144,5.293708E+8,5158
1521118806.130011089,4.704311E+8,4888
1521118806.140009180,4.527230E+8,4793
1521118806.150014207,4.811948E+8,4919
1521118806.160006776,4.212901E+8,4351
1521118806.170006394,5.173594E+8,5167
1521118806.180006661,5.203134E+8,5184
1521118806.190009721,5.510366E+8,5294
1521118806.200006627,6.607085E+8,6110
1521118806.210007966,4.469252E+8,4630
1521118806.220005997,4.376063E+8,4662
1521118806.230006315,4.267473E+8,4372
1521118806.240006641,3.209803E+8,3789
1521118806.250006340,4.201216E+8,4477
1521118806.260010295,5.182865E+8,5023
1521118806.270007230,5.295202E+8,5182
1521118806.280009300,4.826246E+8,4882
1521118806.290006727,4.597475E+8,4663
1521118806.300006114,4.710909E+8,4830
1521118806.310008533,2.944174E+8,3608
1521118806.320007339,3.282089E+8,3904
1521118806.330015682,4.466317E+8,4592
1521118806.340007275,3.463670E+8,3847
1521118806.350006141,3.414977E+8,3965
1521118806.360008895,4.079803E+8,4515
1521118806.370014481,3.614616E+8,4040
1521118806.380006194,4.096421E+8,4368
1521118806.390012883,4.717620E+8,4826
1521118806.400009878,4.891744E+8,4917
1521118806.410006374,4.950065E+8,4960
1521118806.420007944,5.055594E+8,5017
1521118806.430006310,3.302908E+8,3722
1521118806.440007292,3.605882E+8,4057
1521118806.450011544,3.390019E+8,3900
1521118806.460006602,3.584260E+8,3906
1521118806.470006004,3.675280E+8,4051
1521118806.480008587,5.082089E+8,5059
1521118806.490006484,3.795855E+8,4049
1521118806.500007041,3.716916E+8,4050
1521118806.510006510,4.172470E+8,4318
1521118806.520011969,3.091508E+8,3714
1521118806.530012876,4.171012E+8,4291
1521118806.540006869,4.605769E+8,4669
1521118806.550012402,3.288545E+8,3809
1521118806.560007371,2.727704E+8,3443
1521118806.570010029,3.585743E+8,3997
1521118806.580006003,6.029245E+8,5859
1521118806.590006322,3.428082E+8,4012
1521118806.600006275,3.069212E+8,3773
1521118806.610008210,3.463887E+8,4096
1521118806.620007798,3.492136E+8,4141
1521118806.630008958,3.846929E+8,4269
1521118806.640007578,3.916829E+8,4359
1521118806.650015838,3.991250E+8,4372
1521118806.660006046,3.297939E+8,3999
1521118806.670006134,4.154785E+8,4700
1521118806.680013165,3.978624E+8,4356
1521118806.690007210,4.785873E+8,4907
1521118806.700007208,4.057011E+8,4422
1521118806.710006766,4.751610E+8,4901
1521118806.720006175,4.057439E+8,4359
1521118806.730006807,3.018516E+8,3673
1521118806.740013286,3.138960E+8,3798
1521118806.750007071,4.018875E+8,4338
1521118806.760008663,3.682609E+8,4225
1521118806.770009972,3.552291E+8,4010
1521118806.780007102,4.149527E+8,4480
1521118806.790008411,4.142333E+8,4405
1521118806.800006568,4.281956E+8,4502
1521118806.810006283,3.445369E+8,4108
1521118806.820008270,3.687003E+8,4129
1521118806.830009051,4.392522E+8,4639
1521118806.840009652,4.985317E+8,5022
1521118806.850006498,3.326518E+8,3834
1521118806.860029906,4.055647E+8,4286
1521118806.870009072,4.409021E+8,4591
1521118806.880007178,3.697822E+8,4113
1521118806.890006118,4.405148E+8,4497
1521118806.900007948,3.423280E+8,3998
1521118806.910006404,5.247750E+8,5088
1521118806.920007512,3.894779E+8,4228
1521118806.930006601,3.973678E+8,4453
1521118806.940023616,4.239733E+8,4523
1521118806.950006984,3.302906E+8,3850
1521118806.960008204,5.046147E+8,5226
1521118806.970006257,3.492149E+8,4121
1521118806.980006851,4.507724E+8,4642
1521118806.990006499,3.910162E+8,4290
1521118807.000005990,4.471479E+8,4590
1521118807.010019220,4.426834E+8,4738
1521118807.020006157,3.098970E+8,3717
1521118807.030006379,3.581782E+8,3864
1521118807.040020682,3.721670E+8,4102
1521118807.050009578,2.913736E+8,3619
1521118807.060009830,3.675723E+8,4061
1521118807.070014156,4.151244E+8,4563
1521118807.080013908,4.127179E+8,4357
1521118807.090006150,4.254861E+8,4420
1521118807.100006454,4.309308E+8,4506
1521118807.110006876,5.503024E+8,5324
1521118807.120007716,4.932093E+8,4891
1521118807.130010433,4.953133E+8,5039
1521118807.140011095,4.540953E+8,4678
1521118807.150011040,4.286649E+8,4631
1521118807.160007037,3.348046E+8,3937
1521118807.170006156,4.174827E+8,4416
1521118807.180006444,4.566653E+8,4760
1521118807.190009758,4.978343E+8,5173
1521118807.200007558,3.973393E+8,4290
1521118807.210006319,3.529874E+8,3844
1521118807.220010214,4.629430E+8,4659
1521118807.230006345,4.226379E+8,4499
1521118807.240006439,3.796424E+8,4306
1521118807.250007510,3.721158E+8,4113
1521118807.260014243,4.368116E+8,4583
1521118807.270010844,3.905938E+8,4297
1521118807.280016087,3.733148E+8,4110
1521118807.290006891,4.143252E+8,4465
1521118807.300008304,5.019544E+8,5106
1521118807.310006350,5.889706E+8,6239
1521118807.320009798,4.955721E+8,5104
1521118807.330009811,4.306409E+8,4645
1521118807.340008676,4.092290E+8,4543
1521118807.350008205,3.752701E+8,4166
1521118807.360007174,4.029443E+8,4437
1521118807.370011449,2.953492E+8,3684
1521118807.380006894,5.260481E+8,5207
1521118807.390006222,3.805229E+8,4198
1521118807.400006577,4.131731E+8,4452
1521118807.410007969,4.119327E+8,4352
1521118807.420013271,4.539219E+8,4620
1521118807.430006921,4.026304E+8,4306
1521118807.440006964,3.715778E+8,4162
1521118807.450008549,3.520810E+8,3951
1521118807.460006736,3.397989E+8,3887
1521118807.470006704,3.906493E+8,4245
1521118807.480006099,4.077829E+8,4384
1521118807.490006864,3.610650E+8,4080
1521118807.500007391,4.186720E+8,4578
1521118807.510011688,4.279742E+8,4443
1521118807.520008683,3.934027E+8,4350
1521118807.530010216,4.056602E+8,4455
1521118807.540007040,4.446211E+8,4584
1521118807.550007254,4.039137E+8,4432
1521118807.560007632,3.791233E+8,4230
1521118807.570006154,3.897681E+8,4266
1521118807.580006666,3.059752E+8,3653
1521118807.590006292,3.967691E+8,4347
1521118807.600008860,4.213008E+8,4514
1521118807.610006295,3.157312E+8,3895
1521118807.620006070,3.835872E+8,4176
1521118807.630007200,2.971363E+8,3656
1521118807.640006632,2.918674E+8,3650
1521118807.650006957,3.402139E+8,3937
1521118807.660006300,3.721314E+8,4082
1521118807.670009233,5.601359E+8,5518
1521118807.680006832,3.503125E+8,4104
1521118807.690009475,4.061654E+8,4427
1521118807.700006634,3.813949E+8,4243
1521118807.710006744,5.180285E+8,5211
1521118807.720006846,3.961368E+8,4228
1521118807.730008706,3.894680E+8,4278
1521118807.740007386,3.026590E+8,3687
1521118807.750017568,3.218204E+8,3815
1521118807.760007933,3.791219E+8,4243
1521118807.770006299,5.371774E+8,5197
1521118807.780008614,4.841839E+8,4851
1521118807.790006205,3.605826E+8,3968
1521118807.800008669,5.463119E+8,5368
1521118807.810007259,4.559591E+8,4763
1521118807.820010379,3.649214E+8,4003
1521118807.830006182,4.236215E+8,4548
1521118807.840007991,4.581757E+8,4820
1521118807.850007325,3.954398E+8,4251
1521118807.860007979,4.410955E+8,4639
1521118807.870013259,3.700244E+8,4109
1521118807.880006023,3.033967E+8,3554
1521118807.890007518,5.657604E+8,5397
1521118807.900006406,4.407290E+8,4583
1521118807.910006791,4.705763E+8,4681
1521118807.920008548,4.705088E+8,4635
1521118807.930008620,3.166433E+8,3677
1521118807.940006346,2.804931E+8,3538
1521118807.950006321,3.265243E+8,3837
1521118807.960006535,5.323712E+8,5284
1521118807.970009089,5.610809E+8,5426
1521118807.980006956,3.072314E+8,3595
1521118807.990006983,4.361131E+8,4536
1521118808.000006415,4.711114E+8,4762
1521118808.010006562,5.403229E+8,5271
1521118808.020006366,4.140110E+8,4466
1521118808.030007124,3.933016E+8,4352
1521118808.040006004,4.193399E+8,4431
1521118808.050007619,4.553281E+8,4657
1521118808.060008138,6.117404E+8,5809
1521118808.070008352,3.567433E+8,4120
1521118808.080007210,4.617929E+8,4678
1521118808.090006068,5.704373E+8,5523
1521118808.100006022,4.674923E+8,4731
1521118808.110007174,3.269841E+8,3736
1521118808.120008588,5.083089E+8,5177
1521118808.130012758,5.971197E+8,5767
1521118808.140008166,4.137620E+8,4445
