timestamp,byterate,packNum
896,440549999,46
897,469329999,49
898,628419999,58
899,532599999,59
900,497589999,52
901,366239999,40
902,524619999,57
903,365639999,38
904,497239999,56
905,455169999,43
906,300349999,36
907,503579999,48
908,512599999,56
909,708859999,62
910,521159999,52
911,406379999,39
912,604279999,58
913,480329999,42
914,397919999,45
915,404859999,43
916,547789999,55
917,482219999,49
918,673189999,57
919,339499999,44
920,546189999,45
921,431259999,47
922,529449999,53
923,463619999,45
924,820889999,63
925,538269999,50
926,548799999,57
927,614629999,61
928,499719999,54
929,392029999,42
930,515369999,55
931,579609999,56
932,589999999,57
933,806809999,70
934,756869999,64
935,788969999,79
936,941579999,78
937,839099999,70
938,1144579999,83
939,1130429999,99
940,1027789999,93
941,669679999,58
942,934129999,78
943,1025399999,82
944,970069999,88
945,906319999,69
946,861149999,72
947,977139999,81
948,739049999,66
949,661889999,59
950,716409999,57
951,542609999,52
952,484019999,46
953,651399999,53
954,387859999,42
955,420169999,38
956,473079999,48
957,589459999,54
958,685479999,64
959,508849999,41
960,416239999,43
961,533899999,53
962,251339999,31
963,305789999,35
964,223789999,33
965,209169999,29
966,552829999,57
967,372909999,47
968,449009999,46
969,426539999,43
970,570909999,51
971,238959999,32
972,299449999,40
973,552149999,54
974,661069999,66
975,370819999,38
976,569549999,46
977,504779999,44
978,365089999,34
979,516489999,57
980,699259999,63
981,666469999,63
982,475479999,42
983,433889999,42
984,390669999,52
985,509959999,56
986,554699999,53
987,490209999,54
988,288869999,30
989,486439999,45
990,509149999,48
991,545179999,46
992,783509999,75
993,371439999,43
994,354489999,42
995,345889999,38
996,615629999,57
997,398859999,42
998,516939999,47
999,705139999,62
1000,562489999,56
1001,441429999,40
1002,801379999,65
1003,131129999,30
1004,340919999,35
1005,390929999,38
1006,282669999,34
1007,482609999,60
1008,595379999,72
1009,602809999,50
1010,692569999,65
1011,214149999,33
1012,660249999,59
1013,445079999,46
1014,325409999,39
1015,385459999,39
1016,298999999,35
1017,394999999,43
1018,301209999,48
1019,376219999,38
1020,465329999,50
1021,666339999,54
1022,720789999,74
1023,247519999,24
1024,330659999,36
1025,257149999,31
1026,221999999,25
1027,230709999,28
1028,274459999,34
1029,513759999,43
1030,344719999,41
1031,495359999,49
1032,393199999,47
1033,355049999,39
1034,379489999,43
1035,435039999,43
1036,576549999,56
1037,454669999,53
1038,443499999,43
1039,277409999,31
1040,259819999,33
1041,192689999,32
1042,311999999,38
1043,390509999,47
1044,303549999,45
1045,557759999,60
1046,314489999,35
1047,274869999,29
1048,360089999,40
1049,118839999,27
1050,403769999,39
1051,441279999,46
1052,524759999,51
1053,175189999,29
1054,402159999,44
1055,212199999,30
1056,451399999,48
1057,422549999,46
1058,595349999,58
1059,357339999,39
1060,344229999,39
1061,575369999,60
1062,365309999,42
1063,336409999,35
1064,498409999,49
1065,192839999,25
1066,621189999,69
1067,538779999,62
1068,356559999,36
1069,544979999,50
1070,90599999,17
1071,487049999,50
1072,756889999,64
1073,547869999,54
1074,475939999,52
1075,330389999,28
1076,776009999,66
1077,410999999,45
1078,192699999,26
1079,220479999,23
1080,349629999,38
1081,568179999,55
1082,406919999,43
1083,623399999,55
1084,558409999,60
1085,457339999,46
1086,396169999,42
1087,330489999,36
1088,448209999,44
1089,233209999,25
1090,456179999,43
1091,711309999,61
1092,312159999,36
1093,291369999,39
1094,498219999,49
1095,896659999,77
1096,573529999,54
1097,622369999,61
1098,578129999,49
1099,680129999,60
1100,405819999,41
1101,462879999,45
1102,977509999,76
1103,597019999,59
1104,560439999,55
1105,360439999,38
1106,365779999,36
1107,353199999,40
1108,386429999,42
1109,491739999,40
1110,865419999,70
1111,357819999,32
1112,365739999,45
1113,436889999,40
1114,447109999,44
1115,400619999,39
1116,284469999,37
1117,378089999,41
1118,672919999,55
1119,418629999,48
1120,238119999,33
1121,518259999,49
1122,353069999,40
1123,402979999,43
1124,302459999,32
1125,557399999,62
1126,340749999,40
1127,555479999,53
1128,656639999,61
1129,636639999,61
1130,331759999,42
1131,525979999,46
1132,536399999,49
1133,460129999,45
1134,485689999,50
1135,568249999,54
1136,359119999,44
1137,427369999,39
1138,466759999,51
1139,488279999,47
1140,207899999,29
